Amygdala_L_41,Amygdala_R_42,Calcarine_L_43,Calcarine_R_44,Caudate_L_71,Cerebelum_3_L_95,Cerebelum_3_R_96,Cerebelum_4_5_L_97,Cerebelum_4_5_R_98,Cingulum_Ant_L_31,Cingulum_Ant_R_32,Cingulum_Mid_L_33,Cingulum_Mid_R_34,Cingulum_Post_L_35,Cingulum_Post_R_36,Frontal_Inf_Orb_L_15,Frontal_Inf_Orb_R_16,Frontal_Mid_Orb_L_25,Frontal_Mid_Orb_R_26,Frontal_Sup_Medial_L_23,Frontal_Sup_Medial_R_24,Fusiform_L_55,Fusiform_R_56,Heschl_L_79,Hippocampus_L_37,Hippocampus_R_38,Insula_L_29,Insula_R_30,Lingual_L_47,Lingual_R_48,Olfactory_L_21,ParaHippocampal_L_39,ParaHippocampal_R_40,Precuneus_L_67,Precuneus_R_68,Putamen_L_73,Rolandic_Oper_L_17,Rolandic_Oper_R_18,Temporal_Inf_L_89,Temporal_Inf_R_90,Temporal_Mid_L_85,Temporal_Mid_R_86,Temporal_Pole_Mid_L_87,Temporal_Pole_Mid_R_88,Temporal_Pole_Sup_L_83,Temporal_Pole_Sup_R_84,Temporal_Sup_L_81,Temporal_Sup_R_82,Thalamus_L_77,Thalamus_R_78,Vermis_3_110,Vermis_4_5_111,left_CA,left_DG,left_subiculum,right_CA,right_DG,right_subiculum
-0.2889233260532473,0.41917866591190284,-0.7804967708978179,-0.17956072968714837,-0.4883274309803513,0.15423290431764808,-0.020587599676458155,0.18387732247246405,1.1161317508114552,0.889759727019432,-0.34127456382075283,0.35316346825857414,-0.029035863551006336,-1.4801436883734242,-0.4342068938302046,0.08097564005083052,-0.5260449823059313,0.8372368767063851,0.2289328317982039,-0.8458329836384036,0.11509725916948917,-0.12096657277920285,0.4094900540235614,-0.19776955287567438,-0.30298283249339714,0.003604087199323128,0.34834400207939964,-0.11159599892401305,0.20089984140003736,0.19030815716829488,-0.12233109922951249,0.0077364569597201255,0.32639135171840444,-0.3916271909402106,-1.0907822454733918,0.42324506936884826,0.12050849872509475,0.4886043186412871,0.402239575300456,-0.18507683667745545,0.2828847890467293,-0.66019051800395,0.3968903351156885,-0.39621961168668,0.597218426697127,-0.17312960871261496,0.7310368787885085,-0.10450389150817199,0.25082179556854695,-0.10892719629030682,-0.06629665722275968,-0.09049170389938758,1.4242102024734271,-0.4149065925792463,-0.40846920471271236,-0.29675791464984047,0.4774573017266009,0.026125219927780496
0.3766146848957359,0.5100864390087414,0.13336153421409785,-0.26550084531872165,-0.46313791195286497,0.5355221264576783,0.35797992244748467,0.3678370556410123,-0.34286472424745806,0.3397927227616721,-0.7054327133890174,-0.18755130195298714,-0.05977518347533298,0.2784856810058517,-0.018855396957290216,0.05843266554896233,-0.8729618073767877,-0.5636218489947309,-0.620660895589225,-1.0139545631340907,-0.557671847660855,-0.12840967144864668,-0.13683086935095432,-0.07921654650091746,-0.8364358987685339,-0.2963447578255271,-0.09762613306543678,-0.6798344228400139,2.1747575906709824,0.5452423176656824,1.337236969139468,0.7789913122991065,0.32326510851590134,-0.023886091335392413,0.47669242059857403,0.27727594414669765,-0.4100495413548882,0.07622620763143362,-0.3551204826233581,-0.02629990967853891,0.3092348690602872,0.1976020658091495,-0.08531347374059715,0.2970479838365732,-0.18461166814060256,0.751705951528204,-0.5380349560626332,-0.01340961352663017,0.9508979493994177,0.13552486897057736,1.0237002483219848,-0.628875175654291,-0.5082100504212355,0.7764682220947493,0.25082843280516715,-0.039053276971104056,0.32104187018955743,0.23529383377198945
-0.5838466481768843,-0.9944028951725816,-0.8859727845751685,-0.2600175782468169,0.21937789873310165,-0.5683288541243585,-0.7404670073229497,0.4284861931266427,0.0799833557473517,0.562853961418942,0.01878970679915682,0.3371829175980964,-0.9352983879130505,0.777101619284737,-0.2016552412231595,-0.7972839686642101,-0.1316159623947192,1.0973077618710623,0.45677190108741167,-0.8836363674414291,0.676867920097897,0.1090804899448318,-0.31203062964217815,1.1138721778674092,-0.7191243004138949,-0.28519630724711137,0.28928654546016414,0.7900888956106781,0.03789993529250448,0.3268725891508311,0.5770373245643428,-0.31169430107567875,-0.058844066738987656,-0.40718592955211924,0.6348857455600899,-0.22790393081007793,-1.8782600375017535,0.24513318383724567,0.27065157830565173,-0.5952678016254791,0.13014767698779295,-0.4228213777823349,0.23793635546362943,0.5488997584576811,0.06833149961239955,-0.13466414085555636,-2.5679298823541887,-0.09852274955704918,-1.5753632256449988,0.5514841398246654,-0.04806650595910158,-0.48003272434461897,1.5861184451278412,0.271931076978527,0.547170376108928,0.4859814667509239,-0.04602577658756478,-1.1255991328582569
0.07746151544845706,-0.28937371931596356,-0.3780561657420493,0.15523034288265952,-0.10248175435492411,-0.7040636568300054,0.4567062591848664,-0.4804605594391974,0.4400961998383642,-0.08179179641159841,-0.6683706830810241,-0.28589244421844645,-0.18288981470307855,0.28453412691098245,-0.2632211405133664,-0.29770929897812803,0.02507915487367988,-0.03823203248240801,-0.41325763149354533,-0.22433991868803957,0.2407163140887907,-0.17857020662388318,0.7643438303423777,0.4195122800823378,0.16199188640439868,-0.3813582481333141,-0.7155100259761835,-1.6510120866182323,0.18955147980018516,0.37552959745868103,-0.01483486267340759,-0.3529263508227086,-0.022085263435487775,0.21352271161854247,0.634834124496632,-0.108740382116144,0.8541157275298158,0.49351726169679505,-0.25215512601483037,0.6506438510834238,0.4911106772989791,0.4396722008177693,0.2136949399814399,0.06383102064604759,-0.09745228175435686,0.020045300945217285,-0.259659150958645,0.17530194654796755,0.046382214829127674,0.23149370400941105,0.00394217378378872,1.5309938689011555,0.747249729791518,0.5502172087082906,0.0695773870198749,0.06261693382004593,0.36628375912900846,0.3968139462376211
0.14359318024719256,-0.9039405986454877,-0.43061179856435705,-0.46883093282557453,0.20739082868849895,0.2664196544123243,0.2906412755628269,-0.26227463640258236,-0.38476676941303284,0.24377644692853584,-0.43939364415520493,0.16422088856680286,0.8425607709267168,-0.04316217140880717,0.582336940617974,-1.3085777939055871,-1.0778992750814855,0.14925973967169573,-0.06665905943353645,-0.15360589894707252,0.03488861041490861,-0.44906563396486143,-0.492892816393738,-0.3023836325634489,0.13294952181404235,-0.8367631187814423,1.1062663358697338,-0.5480255722891249,-1.4293404649623946,-0.6059207757846453,-0.19513945606400707,0.4717917817434036,0.1022480810694648,0.38875940600074693,-0.8061407798912782,0.28079200839127777,0.10899380188189631,-0.3469585797343096,0.9484234593336708,-0.4662469168524885,0.9889323845965522,1.705649885755392,-0.3613761216158429,0.13371662186856154,-0.33677428732106096,-0.18460742822286785,-0.12069257402344001,-0.09147021004965825,-0.029052551045460742,0.4319540610192118,-0.09255620153580367,0.12452285533317696,1.4503929888997007,0.3818421054328411,0.292938893999639,-1.3473319369300156,0.4973521806278097,-1.1724373365908272
-0.19594158034813317,-0.7326876785078834,-0.37738803552373557,-1.33174945808115,0.12566121809733477,0.3892788195244311,0.12595872272718095,-0.35074779342126616,0.3451265516985584,-0.058090566879279236,-0.2758367889610607,-0.34468925627530433,0.04766113444024734,-0.35047071904688093,-0.11846471791492483,0.6848050530897609,-0.393892110624494,-0.04929203628000288,-0.63025093213891,-1.4769815691682786,0.37285231081069875,0.9900379371230335,0.21790514302516442,0.7355502155783199,-0.7714710132200083,-0.28115296059872497,0.4908630054162632,0.5709352375282214,-0.3697692079511108,0.1604088017999158,1.0812318679657469,-0.08215836199049921,-1.022596284994327,0.3644847750577026,-1.1582227395454225,-1.1448743853759082,0.3031472142205416,-0.3792446925774466,0.06435702383739685,-0.03608124468227498,-0.007184016035297272,-0.49879888747498496,0.21710632340486383,0.1566282970899102,-0.2068766026504712,-0.2099203119156553,0.04688136621860139,0.540759405578562,-0.19016533670149308,0.04694639102408976,0.6353311605871382,-0.5293671587987667,-0.5490548458624557,-0.5740955310110776,-0.3398478438876124,0.3448812624114248,-0.4490946334036977,-0.2902622536326381
-0.39726267199950294,0.14734002633628346,-0.28291666001353577,0.20107049957384163,0.4831844175820678,0.1330810194101785,0.5556457339559809,-0.7368254458123471,-0.6195379164452176,-0.18257174614454694,-0.29947565347913674,0.1959573985355597,-0.11292762361642963,1.1569096832572732,1.0052973784454744,-0.608960083034032,-0.22404712390090153,0.8883197084256431,0.6780748570361869,0.2657596295647607,0.930082713353298,0.15567491777214934,-0.45505027802474723,0.6410970755659016,0.19492131086531575,0.7242467534847784,-0.008530101022766766,0.00725974627945917,-0.2367505651226625,-0.25817870002232257,-0.7715113256393413,0.09208876641212217,0.04357670733019306,-0.2460591557944288,0.4908498828583189,-1.4529473174273082,1.0029482695373797,-0.40480362831198585,-0.14576238726643162,0.5299350100084207,0.2260735630659533,0.1768183832026613,-0.17784221140720632,0.3957256986670996,-0.7333855848987343,-0.025924537134459892,-0.4132931210172894,-0.08309433753514757,-0.07257841079043013,0.13687698842475648,0.3706244150240473,0.3034517589319342,1.1746507335668253,0.5292671381400731,0.6754034016114124,0.10632523481766788,1.0999146679708325,0.49809704651843
0.5141728507729659,-0.2986431495055031,0.16960930115889303,-0.4683769779031743,-0.6053488830671431,-0.1492823684141712,0.011030298873743797,0.10994618155301297,0.00035034737319746684,0.01155690719206729,-0.07854594224709939,-0.02402068554618653,0.0660940561979408,-0.37281621773672124,0.26882604753506417,0.41858223091873403,0.07516107372578398,0.8233293134477079,0.33494692499797396,0.17085659115510754,-0.12963988718347844,0.4527104769889331,0.26354639886948794,-0.06663776674797656,-0.07573972484834868,-0.2639732736549268,0.13133565946163345,0.1215388915744878,-0.4551733572475691,-0.04198455245209102,0.35209549064826606,-0.15473576960219784,0.07925984593614933,-0.2990361380937301,-0.278627082473506,-0.6084236534584885,-0.6020579754181695,-0.04137721096954966,-0.2706626997259689,0.13514427043952396,-0.25607103376623774,0.2624093786084282,-0.6624049138874935,0.5899021659347841,0.03773457677069529,-0.2271091952850428,1.343629541951989,0.11592785575462294,0.8192210701638716,0.04349628930371926,1.7967673749980069,0.6806248070576972,0.4625567866428459,1.3146054784375392,-0.494721301722704,0.2381644339055394,0.6344955367937508,0.26645636260517125
0.004081246874569058,-0.012830631471666328,0.08917884320089901,-0.8320740103622581,-0.1024445077243285,0.27916870663903603,-0.17596797076743612,0.2626686881259493,-0.18085163205849292,1.0537295219373528,0.022042149268882157,-0.23282913065835872,-0.2099532820369094,-0.659366287434047,-1.1263020478808117,-0.10998016184974337,0.17170956168242452,-0.24279660068068395,-0.8370884245220579,0.6042413488441875,1.134997128181988,-0.053886034264401736,-0.2765477978782147,0.1796990585087185,0.01056045520102733,-0.0026362012571503335,-0.21377585686746417,-0.5744955875310381,0.33587918138132056,-0.44625108105047934,-0.22047391417037543,0.1824755026212842,-0.20033366513955347,0.8109696034134848,0.04385994771430344,0.008037125962456076,0.1605274346727612,0.14309199629429262,-0.0972910598195842,0.2018620378104793,0.08712910392220369,0.14401366355780618,0.37129179112053434,-0.4942685950038392,0.19580285320254268,-0.5562445503098083,0.10975913853863582,-0.246224492068062,0.20510519374313377,-0.018201990110122863,-0.7276860032813733,-0.2545374700937997,-0.13889255166285172,-0.12440521320096135,-0.4399784322023455,0.15174032509442403,0.41119352110344337,0.26066966785411905
0.5165108374274281,-0.2902132394949074,0.26450608606415593,1.2033482218766387,-0.6552753262191499,0.2470721808047783,-0.9624455685424231,-1.011266510349806,1.8102386914178847,-0.46244843534178076,-0.22696751666484088,0.6929432956249979,0.13158420348877983,0.6930133140142378,0.6750481191273141,-0.7304794987004697,-1.1213311022336352,0.43992132251502225,-0.11997974474327434,-1.441104389427577,0.04026814925341534,0.2232761770463321,-0.5886735910494535,-0.42412466890608574,0.8696003995870927,-1.1450646954501438,0.39443943524384484,0.45259214057897784,-1.2454290753969128,1.028255533358702,-0.40279939703008116,0.5748406776335083,0.43881472560806456,-0.320865359411821,1.4986043899718837,0.30259392751028236,0.07663276156045169,-0.7065434742120471,-0.5566675112716861,1.1453414211904238,-0.416769201257019,1.2144388042663357,-0.00886338189780586,-0.34559032122212474,-0.7131532740010198,-0.5947951582827238,-1.4347579027323132,-0.6755264964867003,-0.15279287893897603,0.534984426017069,-0.2098508488095962,1.450471909398741,0.5311049372010483,0.26789547929009266,-0.18919218088878123,0.01507405655074769,1.575966096180573,0.6369211128528932
